Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
580399,22200,FRYING PAN PINK POLKADOT,5,2011-12-04 11:45:00,1.25,13471.0,United Kingdom
580399,22203,MILK PAN RED RETROSPOT,3,2011-12-04 11:45:00,1.25,13471.0,United Kingdom
580399,22201,FRYING PAN BLUE POLKADOT,2,2011-12-04 11:45:00,1.25,13471.0,United Kingdom
580399,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-12-04 11:45:00,2.95,13471.0,United Kingdom
580399,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,6,2011-12-04 11:45:00,1.95,13471.0,United Kingdom
580399,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-12-04 11:45:00,0.85,13471.0,United Kingdom
580399,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-12-04 11:45:00,1.65,13471.0,United Kingdom
580399,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-12-04 11:45:00,2.95,13471.0,United Kingdom
580399,22424,ENAMEL BREAD BIN CREAM,1,2011-12-04 11:45:00,12.75,13471.0,United Kingdom
580399,21563,RED HEART SHAPE LOVE BUCKET ,12,2011-12-04 11:45:00,0.79,13471.0,United Kingdom
580399,21620,SET OF 4 ROSE BOTANICAL CANDLES,10,2011-12-04 11:45:00,1.25,13471.0,United Kingdom
580399,22978,PANTRY ROLLING PIN,2,2011-12-04 11:45:00,3.75,13471.0,United Kingdom
580399,22847,BREAD BIN DINER STYLE IVORY,1,2011-12-04 11:45:00,16.95,13471.0,United Kingdom
580399,22846,BREAD BIN DINER STYLE RED ,1,2011-12-04 11:45:00,16.95,13471.0,United Kingdom
580401,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2011-12-04 11:50:00,39.95,17618.0,United Kingdom
580401,21843,RED RETROSPOT CAKE STAND,4,2011-12-04 11:50:00,10.95,17618.0,United Kingdom
580401,22348,TEA BAG PLATE RED RETROSPOT,12,2011-12-04 11:50:00,0.85,17618.0,United Kingdom
580401,21154,RED RETROSPOT OVEN GLOVE ,10,2011-12-04 11:50:00,1.25,17618.0,United Kingdom
580401,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-12-04 11:50:00,3.25,17618.0,United Kingdom
580401,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-12-04 11:50:00,6.35,17618.0,United Kingdom
580401,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-12-04 11:50:00,8.5,17618.0,United Kingdom
580401,23543,WALL ART KEEP CALM ,4,2011-12-04 11:50:00,8.25,17618.0,United Kingdom
580401,22148,EASTER CRAFT 4 CHICKS ,12,2011-12-04 11:50:00,1.95,17618.0,United Kingdom
580401,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-12-04 11:50:00,1.25,17618.0,United Kingdom
580401,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-12-04 11:50:00,2.1,17618.0,United Kingdom
580401,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-12-04 11:50:00,2.1,17618.0,United Kingdom
580400,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-12-04 11:50:00,4.95,16561.0,United Kingdom
580400,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,2011-12-04 11:50:00,1.25,16561.0,United Kingdom
580400,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-12-04 11:50:00,2.89,16561.0,United Kingdom
580400,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-12-04 11:50:00,2.1,16561.0,United Kingdom
580400,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-12-04 11:50:00,2.95,16561.0,United Kingdom
580400,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-12-04 11:50:00,2.95,16561.0,United Kingdom
580400,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-12-04 11:50:00,5.95,16561.0,United Kingdom
580400,22150,3 STRIPEY MICE FELTCRAFT,6,2011-12-04 11:50:00,1.95,16561.0,United Kingdom
580400,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-12-04 11:50:00,1.25,16561.0,United Kingdom
580400,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-12-04 11:50:00,3.75,16561.0,United Kingdom
580400,23298,SPOTTY BUNTING,3,2011-12-04 11:50:00,4.95,16561.0,United Kingdom
580400,21136,PAINTED METAL PEARS ASSORTED,8,2011-12-04 11:50:00,1.69,16561.0,United Kingdom
580400,35004B,SET OF 3 BLACK FLYING DUCKS,3,2011-12-04 11:50:00,5.45,16561.0,United Kingdom
580400,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-12-04 11:50:00,8.5,16561.0,United Kingdom
580400,23313,VINTAGE CHRISTMAS BUNTING,5,2011-12-04 11:50:00,4.95,16561.0,United Kingdom
580402,48138,DOORMAT UNION FLAG,2,2011-12-04 11:55:00,8.25,13536.0,United Kingdom
580402,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-12-04 11:55:00,4.95,13536.0,United Kingdom
580402,47566,PARTY BUNTING,6,2011-12-04 11:55:00,4.95,13536.0,United Kingdom
580402,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-12-04 11:55:00,12.5,13536.0,United Kingdom
580402,23313,VINTAGE CHRISTMAS BUNTING,5,2011-12-04 11:55:00,4.95,13536.0,United Kingdom
580402,22064,PINK DOUGHNUT TRINKET POT ,6,2011-12-04 11:55:00,0.39,13536.0,United Kingdom
580402,22065,CHRISTMAS PUDDING TRINKET POT ,10,2011-12-04 11:55:00,0.39,13536.0,United Kingdom
580402,22066,LOVE HEART TRINKET POT,12,2011-12-04 11:55:00,0.39,13536.0,United Kingdom
580402,22065,CHRISTMAS PUDDING TRINKET POT ,10,2011-12-04 11:55:00,0.39,13536.0,United Kingdom
580402,22067,CHOC TRUFFLE GOLD TRINKET POT ,4,2011-12-04 11:55:00,0.39,13536.0,United Kingdom
580402,22067,CHOC TRUFFLE GOLD TRINKET POT ,8,2011-12-04 11:55:00,0.39,13536.0,United Kingdom
580402,22142,CHRISTMAS CRAFT WHITE FAIRY ,10,2011-12-04 11:55:00,1.45,13536.0,United Kingdom
580402,22144,CHRISTMAS CRAFT LITTLE FRIENDS,10,2011-12-04 11:55:00,2.1,13536.0,United Kingdom
580402,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,8,2011-12-04 11:55:00,2.95,13536.0,United Kingdom
580402,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,2011-12-04 11:55:00,2.95,13536.0,United Kingdom
580402,21154,RED RETROSPOT OVEN GLOVE ,1,2011-12-04 11:55:00,1.25,13536.0,United Kingdom
580402,23527,WALL ART ANIMALS AND NATURE ,1,2011-12-04 11:55:00,3.75,13536.0,United Kingdom
580402,23524,WALL ART HORSE & PONY ,1,2011-12-04 11:55:00,3.75,13536.0,United Kingdom
580402,23523,WALL ART TREASURE AHOY ,1,2011-12-04 11:55:00,3.75,13536.0,United Kingdom
580402,23525,WALL ART BUFFALO BILL ,1,2011-12-04 11:55:00,3.75,13536.0,United Kingdom
580402,23439,HAND WARMER RED LOVE HEART,4,2011-12-04 11:55:00,2.1,13536.0,United Kingdom
580402,22867,HAND WARMER BIRD DESIGN,5,2011-12-04 11:55:00,2.1,13536.0,United Kingdom
580402,23439,HAND WARMER RED LOVE HEART,2,2011-12-04 11:55:00,2.1,13536.0,United Kingdom
580402,22865,HAND WARMER OWL DESIGN,6,2011-12-04 11:55:00,2.1,13536.0,United Kingdom
580402,23369,SET 36 COLOUR PENCILS LOVE LONDON,16,2011-12-04 11:55:00,1.25,13536.0,United Kingdom
580402,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,2011-12-04 11:55:00,1.25,13536.0,United Kingdom
580402,23543,WALL ART KEEP CALM ,6,2011-12-04 11:55:00,4.15,13536.0,United Kingdom
580402,20978,36 PENCILS TUBE SKULLS,16,2011-12-04 11:55:00,1.25,13536.0,United Kingdom
580402,23370,SET 36 COLOURING PENCILS DOILY,16,2011-12-04 11:55:00,1.25,13536.0,United Kingdom
580402,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-12-04 11:55:00,1.25,13536.0,United Kingdom
580402,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2011-12-04 11:55:00,1.65,13536.0,United Kingdom
580402,22499,WOODEN UNION JACK BUNTING,6,2011-12-04 11:55:00,5.95,13536.0,United Kingdom
580402,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-12-04 11:55:00,2.08,13536.0,United Kingdom
580402,23203,JUMBO BAG VINTAGE DOILY ,20,2011-12-04 11:55:00,2.08,13536.0,United Kingdom
580402,23581,JUMBO BAG PAISLEY PARK,20,2011-12-04 11:55:00,2.08,13536.0,United Kingdom
580402,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-12-04 11:55:00,9.95,13536.0,United Kingdom
580402,22138,BAKING SET 9 PIECE RETROSPOT ,4,2011-12-04 11:55:00,4.95,13536.0,United Kingdom
580402,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,2011-12-04 11:55:00,1.45,13536.0,United Kingdom
580403,62018,SOMBRERO ,4,2011-12-04 11:56:00,1.95,17858.0,United Kingdom
580403,23427,STOOL HOME SWEET HOME ,2,2011-12-04 11:56:00,12.5,17858.0,United Kingdom
580403,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-04 11:56:00,25.0,17858.0,United Kingdom
580403,84356,POMPOM CURTAIN,5,2011-12-04 11:56:00,1.95,17858.0,United Kingdom
580403,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-12-04 11:56:00,4.15,17858.0,United Kingdom
580403,21164,HOME SWEET HOME METAL SIGN ,2,2011-12-04 11:56:00,2.95,17858.0,United Kingdom
580403,21770,OPEN CLOSED METAL SIGN,2,2011-12-04 11:56:00,4.95,17858.0,United Kingdom
580403,22784,LANTERN CREAM GAZEBO ,5,2011-12-04 11:56:00,4.95,17858.0,United Kingdom
580403,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3,2011-12-04 11:56:00,3.29,17858.0,United Kingdom
580403,23147,SINGLE ANTIQUE ROSE HOOK IVORY,4,2011-12-04 11:56:00,1.45,17858.0,United Kingdom
580403,84792,ENCHANTED BIRD COATHANGER 5 HOOK,6,2011-12-04 11:56:00,4.65,17858.0,United Kingdom
580403,21745,GAOLERS KEYS DECORATIVE GARDEN ,2,2011-12-04 11:56:00,3.75,17858.0,United Kingdom
580403,23556,LANDMARK FRAME COVENT GARDEN ,1,2011-12-04 11:56:00,12.5,17858.0,United Kingdom
580403,23555,LANDMARK FRAME NOTTING HILL ,2,2011-12-04 11:56:00,12.5,17858.0,United Kingdom
580403,23558,LANDMARK FRAME LONDON BRIDGE ,2,2011-12-04 11:56:00,12.5,17858.0,United Kingdom
580403,23553,LANDMARK FRAME CAMDEN TOWN ,2,2011-12-04 11:56:00,12.5,17858.0,United Kingdom
580403,23554,LANDMARK FRAME OXFORD STREET,1,2011-12-04 11:56:00,12.5,17858.0,United Kingdom
580403,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-12-04 11:56:00,9.95,17858.0,United Kingdom
580403,22770,MIRROR CORNICE,1,2011-12-04 11:56:00,14.95,17858.0,United Kingdom
580403,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-12-04 11:56:00,7.9,17858.0,United Kingdom
580403,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-12-04 11:56:00,8.5,17858.0,United Kingdom
580403,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-12-04 11:56:00,6.35,17858.0,United Kingdom
580403,22852,DOG BOWL VINTAGE CREAM,2,2011-12-04 11:56:00,4.25,17858.0,United Kingdom
580403,22853,CAT BOWL VINTAGE CREAM,2,2011-12-04 11:56:00,3.25,17858.0,United Kingdom
580403,22472,TV DINNER TRAY DOLLY GIRL,1,2011-12-04 11:56:00,1.95,17858.0,United Kingdom
580403,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2011-12-04 11:56:00,1.95,17858.0,United Kingdom
580403,22476,EMPIRE UNION JACK TV DINNER TRAY,3,2011-12-04 11:56:00,1.95,17858.0,United Kingdom
580403,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-12-04 11:56:00,2.95,17858.0,United Kingdom
580403,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-12-04 11:56:00,2.95,17858.0,United Kingdom
580403,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2011-12-04 11:56:00,9.95,17858.0,United Kingdom
580403,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-12-04 11:56:00,2.95,17858.0,United Kingdom
580403,22509,SEWING BOX RETROSPOT DESIGN ,8,2011-12-04 11:56:00,3.95,17858.0,United Kingdom
580403,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,8,2011-12-04 11:56:00,8.95,17858.0,United Kingdom
580403,23322,LARGE WHITE HEART OF WICKER,3,2011-12-04 11:56:00,2.95,17858.0,United Kingdom
580403,82483,WOOD 2 DRAWER CABINET WHITE FINISH,8,2011-12-04 11:56:00,6.95,17858.0,United Kingdom
580403,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-12-04 11:56:00,7.95,17858.0,United Kingdom
580403,23110,PARISIENNE KEY CABINET ,2,2011-12-04 11:56:00,5.75,17858.0,United Kingdom
580403,21754,HOME BUILDING BLOCK WORD,2,2011-12-04 11:56:00,6.25,17858.0,United Kingdom
580403,22120,WELCOME  WOODEN BLOCK LETTERS,2,2011-12-04 11:56:00,9.95,17858.0,United Kingdom
580403,22119,PEACE WOODEN BLOCK LETTERS,11,2011-12-04 11:56:00,1.95,17858.0,United Kingdom
580403,21755,LOVE BUILDING BLOCK WORD,4,2011-12-04 11:56:00,6.25,17858.0,United Kingdom
580403,21756,BATH BUILDING BLOCK WORD,1,2011-12-04 11:56:00,6.25,17858.0,United Kingdom
580403,22118,JOY WOODEN BLOCK LETTERS,4,2011-12-04 11:56:00,1.25,17858.0,United Kingdom
580404,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,2011-12-04 12:01:00,0.83,13596.0,United Kingdom
580404,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-12-04 12:01:00,1.25,13596.0,United Kingdom
580404,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-12-04 12:01:00,1.95,13596.0,United Kingdom
580404,23245,SET OF 3 REGENCY CAKE TINS,4,2011-12-04 12:01:00,4.95,13596.0,United Kingdom
580404,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-12-04 12:01:00,4.15,13596.0,United Kingdom
580404,22813,PACK 3 BOXES BIRD PANETTONE ,12,2011-12-04 12:01:00,1.95,13596.0,United Kingdom
580404,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,2011-12-04 12:01:00,1.65,13596.0,United Kingdom
580404,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-12-04 12:01:00,2.1,13596.0,United Kingdom
580404,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-12-04 12:01:00,2.1,13596.0,United Kingdom
580404,23177,TREASURE ISLAND BOOK BOX,8,2011-12-04 12:01:00,2.25,13596.0,United Kingdom
580404,23194,GYMKHANA TREASURE BOOK BOX,8,2011-12-04 12:01:00,2.25,13596.0,United Kingdom
580404,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-12-04 12:01:00,2.08,13596.0,United Kingdom
580404,23242,TREASURE TIN BUFFALO BILL ,6,2011-12-04 12:01:00,2.08,13596.0,United Kingdom
580404,21790,VINTAGE SNAP CARDS,12,2011-12-04 12:01:00,0.85,13596.0,United Kingdom
580404,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,2011-12-04 12:01:00,0.65,13596.0,United Kingdom
580404,23346,SPACEBOY BEAKER,12,2011-12-04 12:01:00,1.25,13596.0,United Kingdom
580404,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,24,2011-12-04 12:01:00,0.65,13596.0,United Kingdom
580404,23345, DOLLY GIRL BEAKER,12,2011-12-04 12:01:00,1.25,13596.0,United Kingdom
580405,22617,BAKING SET SPACEBOY DESIGN,3,2011-12-04 12:02:00,4.95,14720.0,United Kingdom
580405,22467,GUMBALL COAT RACK,6,2011-12-04 12:02:00,2.55,14720.0,United Kingdom
580405,23041,PAPER LANTERN 9 POINT SNOW STAR,4,2011-12-04 12:02:00,4.15,14720.0,United Kingdom
580405,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,2011-12-04 12:02:00,5.75,14720.0,United Kingdom
580405,23084,RABBIT NIGHT LIGHT,6,2011-12-04 12:02:00,2.08,14720.0,United Kingdom
580405,20749,ASSORTED COLOUR MINI CASES,4,2011-12-04 12:02:00,7.95,14720.0,United Kingdom
580405,20750,RED RETROSPOT MINI CASES,2,2011-12-04 12:02:00,7.95,14720.0,United Kingdom
580405,22076,6 RIBBONS EMPIRE  ,12,2011-12-04 12:02:00,1.65,14720.0,United Kingdom
580405,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-12-04 12:02:00,5.95,14720.0,United Kingdom
580405,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-12-04 12:02:00,8.5,14720.0,United Kingdom
580405,23007, SPACEBOY BABY GIFT SET,1,2011-12-04 12:02:00,16.95,14720.0,United Kingdom
580405,22902,TOTE BAG I LOVE LONDON,12,2011-12-04 12:02:00,2.1,14720.0,United Kingdom
580405,23008,DOLLY GIRL BABY GIFT SET,1,2011-12-04 12:02:00,16.95,14720.0,United Kingdom
580405,21879,HEARTS GIFT TAPE,12,2011-12-04 12:02:00,0.65,14720.0,United Kingdom
580405,23010,CIRCUS PARADE BABY GIFT SET,1,2011-12-04 12:02:00,16.95,14720.0,United Kingdom
580419,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,2011-12-04 12:08:00,3.75,16283.0,United Kingdom
580419,22374,AIRLINE BAG VINTAGE JET SET RED,2,2011-12-04 12:08:00,4.25,16283.0,United Kingdom
580419,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,2011-12-04 12:08:00,1.45,16283.0,United Kingdom
580419,10125,MINI FUNKY DESIGN TAPES,6,2011-12-04 12:08:00,0.85,16283.0,United Kingdom
580419,22620,4 TRADITIONAL SPINNING TOPS,20,2011-12-04 12:08:00,1.45,16283.0,United Kingdom
580419,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-12-04 12:08:00,0.85,16283.0,United Kingdom
580419,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,4,2011-12-04 12:08:00,0.83,16283.0,United Kingdom
580419,23282,FOLDING BUTTERFLY MIRROR IVORY ,4,2011-12-04 12:08:00,0.83,16283.0,United Kingdom
580419,23281,FOLDING BUTTERFLY MIRROR RED  ,4,2011-12-04 12:08:00,0.83,16283.0,United Kingdom
580419,22467,GUMBALL COAT RACK,12,2011-12-04 12:08:00,2.55,16283.0,United Kingdom
580419,22076,6 RIBBONS EMPIRE  ,5,2011-12-04 12:08:00,0.39,16283.0,United Kingdom
580419,22973,CHILDREN'S CIRCUS PARADE MUG,6,2011-12-04 12:08:00,1.65,16283.0,United Kingdom
580419,23084,RABBIT NIGHT LIGHT,12,2011-12-04 12:08:00,2.08,16283.0,United Kingdom
580419,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2011-12-04 12:08:00,1.65,16283.0,United Kingdom
580419,21883,STARS GIFT TAPE ,12,2011-12-04 12:08:00,0.65,16283.0,United Kingdom
580419,22991,GIRAFFE WOODEN RULER,8,2011-12-04 12:08:00,1.95,16283.0,United Kingdom
580419,22992,REVOLVER WOODEN RULER ,10,2011-12-04 12:08:00,1.95,16283.0,United Kingdom
580431,22156,HEART DECORATION WITH PEARLS ,12,2011-12-04 12:13:00,0.85,13822.0,United Kingdom
580431,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-12-04 12:13:00,0.42,13822.0,United Kingdom
580431,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-12-04 12:13:00,0.65,13822.0,United Kingdom
580431,84836,ZINC METAL HEART DECORATION,12,2011-12-04 12:13:00,1.25,13822.0,United Kingdom
580431,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,59,2011-12-04 12:13:00,2.1,13822.0,United Kingdom
580432,22055,MINI CAKE STAND  HANGING STRAWBERY,16,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,22061,LARGE CAKE STAND  HANGING STRAWBERY,8,2011-12-04 12:14:00,2.95,13153.0,United Kingdom
580432,22057,CERAMIC PLATE STRAWBERRY DESIGN,16,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,18,2011-12-04 12:14:00,0.79,13153.0,United Kingdom
580432,22107,PIZZA PLATE IN BOX,8,2011-12-04 12:14:00,1.25,13153.0,United Kingdom
580432,22221,CAKE STAND LOVEBIRD 2 TIER PINK,12,2011-12-04 12:14:00,2.95,13153.0,United Kingdom
580432,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,12,2011-12-04 12:14:00,2.95,13153.0,United Kingdom
580432,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,36,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,22644,CERAMIC CHERRY CAKE MONEY BANK,36,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,36,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,22647,CERAMIC LOVE HEART MONEY BANK,36,2011-12-04 12:14:00,0.39,13153.0,United Kingdom
580432,35598D,PINK/WHITE CHRISTMAS TREE 60CM,48,2011-12-04 12:14:00,0.65,13153.0,United Kingdom
580432,35599B,BLACK CHRISTMAS TREE 120CM,72,2011-12-04 12:14:00,1.95,13153.0,United Kingdom
580432,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,40,2011-12-04 12:14:00,2.95,13153.0,United Kingdom
580434,23454,THREE MINI HANGING FRAMES,1,2011-12-04 12:17:00,4.15,17114.0,United Kingdom
580434,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-12-04 12:17:00,0.39,17114.0,United Kingdom
580434,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,3,2011-12-04 12:17:00,0.39,17114.0,United Kingdom
580434,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-12-04 12:17:00,0.39,17114.0,United Kingdom
580434,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2011-12-04 12:17:00,0.39,17114.0,United Kingdom
580434,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-12-04 12:17:00,2.1,17114.0,United Kingdom
580434,23426,METAL SIGN DROP YOUR PANTS,1,2011-12-04 12:17:00,2.89,17114.0,United Kingdom
580434,23322,LARGE WHITE HEART OF WICKER,1,2011-12-04 12:17:00,2.95,17114.0,United Kingdom
580434,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-12-04 12:17:00,1.25,17114.0,United Kingdom
580434,23333,IVORY WICKER HEART MEDIUM,2,2011-12-04 12:17:00,1.25,17114.0,United Kingdom
580434,23321,SMALL WHITE HEART OF WICKER,2,2011-12-04 12:17:00,1.65,17114.0,United Kingdom
580434,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-12-04 12:17:00,6.95,17114.0,United Kingdom
580434,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,2011-12-04 12:17:00,8.95,17114.0,United Kingdom
580434,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-12-04 12:17:00,1.25,17114.0,United Kingdom
580434,23329,DECORATIVE WICKER HEART LARGE,1,2011-12-04 12:17:00,1.65,17114.0,United Kingdom
580434,23406,HOME SWEET HOME KEY HOLDER,1,2011-12-04 12:17:00,6.25,17114.0,United Kingdom
580434,23402,HOME SWEET HOME 3 PEG HANGER ,1,2011-12-04 12:17:00,3.75,17114.0,United Kingdom
580434,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-12-04 12:17:00,2.95,17114.0,United Kingdom
580434,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-12-04 12:17:00,2.95,17114.0,United Kingdom
580434,23329,DECORATIVE WICKER HEART LARGE,1,2011-12-04 12:17:00,1.65,17114.0,United Kingdom
580434,23332,IVORY WICKER HEART LARGE,2,2011-12-04 12:17:00,1.65,17114.0,United Kingdom
580434,22695,WICKER WREATH SMALL,2,2011-12-04 12:17:00,0.59,17114.0,United Kingdom
580434,23322,LARGE WHITE HEART OF WICKER,1,2011-12-04 12:17:00,2.95,17114.0,United Kingdom
580434,22694,WICKER STAR ,2,2011-12-04 12:17:00,2.1,17114.0,United Kingdom
580436,22941,CHRISTMAS LIGHTS 10 REINDEER,12,2011-12-04 12:17:00,8.5,13318.0,United Kingdom
580436,23480,MINI LIGHTS WOODLAND MUSHROOMS,20,2011-12-04 12:17:00,3.75,13318.0,United Kingdom
580436,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,2011-12-04 12:17:00,0.83,13318.0,United Kingdom
580438,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,2011-12-04 12:17:00,4.95,12827.0,United Kingdom
580438,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-12-04 12:17:00,4.95,12827.0,United Kingdom
580438,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-12-04 12:17:00,0.85,12827.0,United Kingdom
580438,46000S,POLYESTER FILLER PAD 40x40cm,10,2011-12-04 12:17:00,1.45,12827.0,United Kingdom
580438,46000U,POLYESTER FILLER PAD 30CMx30CM,10,2011-12-04 12:17:00,1.25,12827.0,United Kingdom
580441,23035,DRAWER KNOB CERAMIC IVORY,18,2011-12-04 12:18:00,1.45,13808.0,United Kingdom
580441,23034,DRAWER KNOB CERAMIC BLACK,6,2011-12-04 12:18:00,1.45,13808.0,United Kingdom
580441,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-12-04 12:18:00,1.25,13808.0,United Kingdom
580441,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-12-04 12:18:00,4.95,13808.0,United Kingdom
580441,84600,NEW BAROQUE JEWELLERY BOX ,4,2011-12-04 12:18:00,7.95,13808.0,United Kingdom
580441,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-12-04 12:18:00,3.75,13808.0,United Kingdom
580441,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-12-04 12:18:00,8.5,13808.0,United Kingdom
580441,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-12-04 12:18:00,7.95,13808.0,United Kingdom
580441,79051A,SMOKEY GREY COLOUR GLASS,24,2011-12-04 12:18:00,0.29,13808.0,United Kingdom
580441,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-12-04 12:18:00,2.95,13808.0,United Kingdom
580441,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-12-04 12:18:00,3.75,13808.0,United Kingdom
580441,22255,FELT TOADSTOOL  SMALL,12,2011-12-04 12:18:00,0.85,13808.0,United Kingdom
580441,22254,FELT TOADSTOOL LARGE,12,2011-12-04 12:18:00,1.25,13808.0,United Kingdom
580460,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-04 12:29:00,0.95,12748.0,United Kingdom
580460,22818,CARD CHRISTMAS VILLAGE,12,2011-12-04 12:29:00,0.42,12748.0,United Kingdom
580460,84600,NEW BAROQUE JEWELLERY BOX ,1,2011-12-04 12:29:00,7.95,12748.0,United Kingdom
